n_invalid_so_far,n_valid_so_far,n_reissues_so_far,max_time_offset_so_far,any_cross_session_so_far,any_valid_after_reissue_so_far,any_valid_near_or_after_ttl_so_far,mean_invalid_attempt_gap_s,channel_is_sms,fraction_observed,scenario_type,label
0,1,0,46.939268088885875,1,0,0,0.0,1,0.489374458637123,cross_session,1
0,2,0,21.284408830978265,0,0,0,0.0,1,0.9552892243630209,replay_attempt,1
2,1,0,35.62582512922488,0,0,0,9.6359167830348,0,0.8462110457365746,benign_retry_then_success,0
1,1,0,26.452701371135586,0,0,0,0.0,0,0.9658362620026888,benign_retry_then_success,0
1,1,0,15.107946747915843,0,0,0,0.0,0,0.7117805999784544,benign_retry_then_success,0
9,0,0,31.94095220317137,0,0,0,3.5836702992453295,1,0.997924260486301,brute_force,1
0,1,0,20.614964082522143,0,0,0,0.0,1,0.8858276057626566,benign_single_use,0
0,1,0,41.61266048585953,0,0,0,0.0,1,0.7550875108911579,benign_single_use,0
0,1,0,54.33683693931439,1,0,0,0.0,0,0.32029965224312856,cross_session,1
0,1,0,47.72223673807202,0,0,0,0.0,0,0.4387429590490285,benign_single_use,0
0,1,0,41.09479716301196,0,0,0,0.0,1,0.32531389734628735,benign_single_use,0
0,1,0,38.325884770625024,0,0,0,0.0,0,0.8610372676015907,benign_single_use,0
0,1,0,77.1997516484612,0,0,0,0.0,0,0.34006235810728225,benign_sms_normal,0
0,1,1,89.9569674215019,0,1,0,0.0,1,0.8865861530587682,stale_after_reissue,1
0,1,0,325.0120711755676,0,0,1,0.0,0,0.3874465755139501,late_verify,1
0,1,0,375.97140950459146,0,0,1,0.0,1,0.8957917698333544,late_verify,1
0,1,0,388.41990994028424,0,0,1,0.0,0,0.43512904360823285,late_verify,1
0,1,0,58.9112631694275,0,0,0,0.0,0,0.7280805241839488,benign_single_use,0
0,1,0,374.3407674213764,0,0,1,0.0,0,0.32964538610611693,late_verify,1
0,1,0,19.715866945912772,0,0,0,0.0,0,0.3642047040769386,benign_sms_normal,0
0,1,0,58.90149487548059,1,0,0,0.0,0,0.6209924497209429,cross_session,1
0,1,0,36.482723247725055,1,0,0,0.0,0,0.40159117826553475,cross_session,1
0,2,0,45.53849898899609,0,0,0,0.0,1,0.7898431612123462,replay_attempt,1
2,0,0,13.881500740404,0,0,0,9.100232861363304,0,0.6319181106378327,benign_retry_then_success,0
0,1,0,20.294155017969153,0,0,0,0.0,1,0.5132932226325819,benign_single_use,0
2,0,0,18.557280168046,0,0,0,7.941730759026843,0,0.45233996868787335,benign_retry_then_success,0
0,1,1,26.52872051053518,0,1,0,0.0,1,0.5928800309098022,stale_after_reissue,1
1,1,0,19.65875800264844,0,0,0,0.0,0,0.79140152677726,benign_retry_then_success,0
0,1,0,22.391778350322372,1,0,0,0.0,1,0.8512025553901676,cross_session,1
0,2,0,54.516475010654126,0,0,0,0.0,1,0.552460134115178,replay_attempt,1
0,1,0,406.4819435201212,0,0,1,0.0,1,0.9447400381066342,late_verify,1
0,1,1,82.00761513503382,0,1,0,0.0,1,0.5201154842209409,stale_after_reissue,1
0,1,1,17.551550368670497,0,1,0,0.0,0,0.8893952477276241,stale_after_reissue,1
0,1,0,28.851972071360752,0,0,0,0.0,0,0.533891028351082,benign_sms_normal,0
0,1,0,45.84809116987971,0,0,0,0.0,1,0.3102779904920495,benign_single_use,0
2,0,0,12.310493667026197,0,0,0,4.843354788727619,1,0.383770789105426,benign_retry_then_success,0
0,1,0,415.0530725272157,0,0,1,0.0,0,0.9968251308085458,late_verify,1
0,1,0,63.45152917911786,0,0,0,0.0,0,0.7937844558388089,benign_sms_normal,0
0,1,0,59.47553393982355,0,0,0,0.0,0,0.30750935148297337,benign_sms_normal,0
0,2,0,22.31078271351455,0,0,0,0.0,1,0.8854130033851666,replay_attempt,1
0,1,1,86.24436293270404,0,1,0,0.0,1,0.9932251650283908,stale_after_reissue,1
3,0,0,9.139760861414247,0,0,0,3.0884486411023238,1,0.33125436228199523,brute_force,1
0,2,0,56.2457814066495,0,0,0,0.0,0,0.6453029830954666,replay_attempt,1
0,1,0,18.401709973064243,0,0,0,0.0,0,0.8905118693337788,benign_single_use,0
0,1,0,41.86117904432452,1,0,0,0.0,1,0.8340321133276702,cross_session,1
0,1,0,25.16346117129368,1,0,0,0.0,0,0.677669204683175,cross_session,1
0,2,0,62.74933637175757,0,0,0,0.0,1,0.8964108618168183,replay_attempt,1
0,2,0,79.33608315332951,0,0,0,0.0,1,0.8951920091836052,replay_attempt,1
1,1,0,13.636689082807779,0,0,0,0.0,1,0.5789867546910784,benign_retry_then_success,0
0,0,1,14.762862034033212,0,0,0,0.0,1,0.43412210676388985,stale_after_reissue,1
0,2,0,75.04220369148258,0,0,0,0.0,0,0.5152745506945503,replay_attempt,1
1,1,0,17.772666867596477,0,0,0,0.0,1,0.743638841148484,benign_retry_then_success,0
0,1,1,77.42591171419775,0,1,0,0.0,1,0.932329510374837,stale_after_reissue,1
0,1,0,415.62213560237615,0,0,1,0.0,1,0.847403619516724,late_verify,1
0,1,0,67.25514775447195,0,0,0,0.0,0,0.608062089669158,benign_sms_normal,0
2,1,0,35.91145732350119,0,0,0,14.814936977179494,1,0.8136274482065413,benign_retry_then_success,0
0,0,1,24.057107372217683,0,0,0,0.0,1,0.32866287220000384,stale_after_reissue,1
0,1,0,59.20470932222094,1,0,0,0.0,1,0.6254814193355571,cross_session,1
0,1,0,27.636680120673294,0,0,0,0.0,1,0.8555775053919807,benign_single_use,0
8,0,0,26.961520027134235,0,0,0,3.135888727457945,0,0.8416044779261385,brute_force,1
0,1,0,73.07408532906372,0,0,0,0.0,1,0.33427459687629546,benign_sms_normal,0
0,0,1,39.204377535638514,0,0,0,0.0,0,0.3031500874577614,stale_after_reissue,1
0,1,0,304.52326740630497,0,0,1,0.0,0,0.5809488902873715,late_verify,1
0,1,0,41.93870448707223,1,0,0,0.0,1,0.4663608543524181,cross_session,1
0,1,0,77.53429704724505,0,0,0,0.0,1,0.5092605557832338,benign_sms_normal,0
0,1,0,38.7399057585659,0,0,0,0.0,1,0.4923775355285469,benign_sms_normal,0
0,1,1,31.49639995361527,0,1,0,0.0,1,0.8023474033490972,stale_after_reissue,1
2,1,0,19.09350343406488,0,0,0,7.895303413575386,1,0.7024103507361235,benign_retry_then_success,0
6,0,0,20.497713331316326,0,0,0,3.3043298258498934,1,0.5403047236652354,brute_force,1
0,1,0,415.1459034685045,0,0,1,0.0,0,0.8263741851024409,late_verify,1
0,1,0,407.74261905398646,0,0,1,0.0,1,0.46456798181646164,late_verify,1
2,1,0,31.351257586401783,0,0,0,11.90781539301572,0,0.7574074463066466,benign_retry_then_success,0
10,0,0,38.410642274152124,0,0,0,3.9775756153676443,0,0.8702469101825179,brute_force,1
0,1,0,71.94513607949384,0,0,0,0.0,1,0.4296255414674973,benign_sms_normal,0
1,1,0,25.29925865702171,0,0,0,0.0,0,0.6589124450100778,benign_retry_then_success,0
0,1,0,415.2131681571772,0,0,1,0.0,0,0.3721018788911111,late_verify,1
0,1,0,18.533663632771614,0,0,0,0.0,0,0.3458713037428677,benign_single_use,0
0,1,0,338.19582393440146,0,0,1,0.0,0,0.33567233780242023,late_verify,1
0,1,1,31.65839093738514,0,1,0,0.0,0,0.7887328079269393,stale_after_reissue,1
0,1,0,26.67691774479536,0,0,0,0.0,1,0.5916267431484035,benign_single_use,0
0,1,0,11.163870404928364,0,0,0,0.0,0,0.9039351946186145,benign_single_use,0
0,1,0,31.922610357896446,0,0,0,0.0,0,0.5331659127074464,benign_single_use,0
0,1,0,393.88915536566356,0,0,1,0.0,0,0.8888425943504694,late_verify,1
0,2,0,38.57136613749878,0,0,0,0.0,0,0.778280850361169,replay_attempt,1
2,1,0,26.276682152108098,0,0,0,3.582831478163497,0,0.7980906291177444,benign_retry_then_success,0
0,1,0,7.605571100301502,0,0,0,0.0,0,0.3967437601469715,benign_single_use,0
0,1,0,21.007367858964905,0,0,0,0.0,0,0.32189845903115116,benign_sms_normal,0
0,1,0,39.1082107645563,0,0,0,0.0,0,0.46914723611736003,benign_single_use,0
2,1,0,29.49055422412824,0,0,0,3.0568967149424875,0,0.7333833604988818,benign_retry_then_success,0
0,1,0,52.05203479848222,0,0,0,0.0,1,0.47798443862791007,benign_single_use,0
0,2,0,54.9252879310924,0,0,0,0.0,1,0.9892546735323504,replay_attempt,1
2,0,0,19.41135168083941,0,0,0,12.590562266897894,1,0.451448986657781,benign_retry_then_success,0
0,1,0,310.2948987765633,0,0,1,0.0,1,0.32088433906978825,late_verify,1
0,1,0,6.617902564486359,0,0,0,0.0,0,0.4158414303072425,benign_sms_normal,0
0,1,0,45.621921255156046,1,0,0,0.0,1,0.5220072197909851,cross_session,1
2,0,0,3.3487250160108033,0,0,0,1.7185933072776707,1,0.30280532331333765,brute_force,1
0,0,1,59.61965200617786,0,0,0,0.0,0,0.3888369828629592,stale_after_reissue,1
0,0,1,34.49102272112564,0,0,0,0.0,0,0.4912310340506134,stale_after_reissue,1
0,1,0,37.70121848899754,1,0,0,0.0,0,0.506328635241934,cross_session,1
2,1,0,19.141858299443324,0,0,0,10.148565296228728,1,0.9117219485326609,benign_retry_then_success,0
0,2,0,52.49907320718009,0,0,0,0.0,1,0.7743345345198558,replay_attempt,1
0,1,0,368.465597643007,0,0,1,0.0,1,0.8308955660293278,late_verify,1
0,1,1,36.02532077429457,0,1,0,0.0,0,0.8572199894172647,stale_after_reissue,1
1,1,0,17.804740617177515,0,0,0,0.0,1,0.5765050680283894,benign_retry_then_success,0
0,1,0,13.215578600248293,0,0,0,0.0,1,0.9730847406787226,benign_single_use,0
0,1,0,52.24405733067426,0,0,0,0.0,1,0.9388079208993518,benign_single_use,0
0,1,0,30.839048849615533,0,0,0,0.0,0,0.8134464331939808,benign_single_use,0
0,1,1,78.45562358686323,0,1,0,0.0,1,0.8117951836569568,stale_after_reissue,1
2,1,0,31.489931124046123,0,0,0,13.84767949053648,1,0.8586682050728331,benign_retry_then_success,0
0,1,0,325.3232866826901,0,0,1,0.0,0,0.8205202555753563,late_verify,1
0,1,0,25.74295741956244,0,0,0,0.0,0,0.8035187735835765,benign_single_use,0
0,1,1,47.21432818703515,0,1,0,0.0,1,0.7261187902287727,stale_after_reissue,1
0,1,0,372.6111959482573,0,0,1,0.0,0,0.9547669586965464,late_verify,1
1,0,0,7.526471794596047,0,0,0,0.0,0,0.3917760851183539,benign_retry_then_success,0
0,1,0,42.650914036652246,0,0,0,0.0,0,0.5376344279462318,benign_single_use,0
0,1,0,13.408582933909896,0,0,0,0.0,1,0.8274531941001806,benign_sms_normal,0
1,1,0,10.65425083819878,0,0,0,0.0,1,0.6654086109565587,benign_retry_then_success,0
0,1,0,19.269191191999383,0,0,0,0.0,0,0.3316211818925985,benign_single_use,0
2,0,0,19.77630908857538,0,0,0,8.946078679543422,0,0.47670540338471107,benign_retry_then_success,0
0,1,0,53.21909384955406,0,0,0,0.0,0,0.9311492974965068,benign_single_use,0
4,0,0,11.33540667837352,0,0,0,1.8568036715112042,1,0.4157179263571038,brute_force,1
4,0,0,16.336616541428377,0,0,0,3.6923169174847943,0,0.4447694692598222,brute_force,1
1,0,0,13.753464989083565,0,0,0,0.0,1,0.48517786780591776,benign_retry_then_success,0
0,1,0,14.87206397903481,0,0,0,0.0,1,0.5894975519169788,benign_single_use,0
1,1,0,24.738958208858286,0,0,0,0.0,0,0.9122025978989001,benign_retry_then_success,0
0,1,0,18.662352212610834,0,0,0,0.0,1,0.41287784399634686,replay_attempt,1
3,0,0,11.928140750636466,0,0,0,3.520673591999002,1,0.3922283830244472,brute_force,1
0,2,0,77.69090323579391,0,0,0,0.0,0,0.9672438674336321,replay_attempt,1
0,1,0,16.424448934334656,0,0,0,0.0,0,0.477229224288621,benign_single_use,0
0,1,1,66.71963973320497,0,1,0,0.0,0,0.5250730940376321,stale_after_reissue,1
0,1,0,27.024818488490308,1,0,0,0.0,0,0.6723202639422476,cross_session,1
2,0,0,24.71907001722454,0,0,0,11.899375592778183,0,0.40701398548843515,benign_retry_then_success,0
0,1,1,28.68247670841718,0,1,0,0.0,1,0.53968257376744,stale_after_reissue,1
0,1,0,68.82127970331307,0,0,0,0.0,1,0.8555447687036641,benign_sms_normal,0
0,1,1,83.21147935450652,0,1,0,0.0,0,0.7473095544849151,stale_after_reissue,1
9,0,0,25.743987253719755,0,0,0,2.9174381654873724,1,0.7619659107904951,brute_force,1
0,1,0,414.05727026030803,0,0,1,0.0,0,0.5398995499284691,late_verify,1
1,1,0,16.63513561497399,0,0,0,0.0,0,0.6147428818958763,benign_retry_then_success,0
0,2,0,85.91771726766758,0,0,0,0.0,1,0.6719896681180706,replay_attempt,1
0,1,0,57.11445798162958,1,0,0,0.0,0,0.5564348419895754,cross_session,1
0,1,0,39.266917350121965,0,0,0,0.0,1,0.6932732510440995,benign_sms_normal,0
0,1,0,82.10233778730823,0,0,0,0.0,1,0.5935106915494671,benign_sms_normal,0
5,0,0,13.666136984913077,0,0,0,2.6563384109395027,1,0.5285827898702459,brute_force,1
0,1,0,71.14287091624105,0,0,0,0.0,0,0.902441280977291,benign_sms_normal,0
0,1,0,12.114954190205093,0,0,0,0.0,1,0.3970581473633936,replay_attempt,1
0,1,0,42.110510104210285,0,0,0,0.0,0,0.4417656855469302,replay_attempt,1
0,1,0,414.39777374978235,0,0,1,0.0,1,0.7270423380210216,late_verify,1
0,1,0,39.401298630266496,1,0,0,0.0,0,0.5243438131746113,cross_session,1
0,1,1,46.045724417967776,0,1,0,0.0,1,0.5800430122943288,stale_after_reissue,1
0,1,0,56.8693327768259,0,0,0,0.0,1,0.6107600204771835,benign_sms_normal,0
0,1,0,32.38833227494975,0,0,0,0.0,1,0.6811838814289377,benign_sms_normal,0
0,1,0,39.77113750631743,1,0,0,0.0,0,0.5338778868711289,cross_session,1
0,2,0,89.85936713137305,0,0,0,0.0,0,0.9847431015351928,replay_attempt,1
10,0,0,31.733121524239657,0,0,0,2.9911301182696057,1,0.9023989435060631,brute_force,1
0,1,0,301.8933369032,0,0,1,0.0,0,0.5352909779705616,late_verify,1
0,1,0,16.757970959864185,0,0,0,0.0,0,0.8420351308281357,benign_sms_normal,0
0,1,0,26.453442458609107,1,0,0,0.0,0,0.9990266605083411,cross_session,1
0,1,0,28.254018290073642,0,0,0,0.0,1,0.733767968178903,benign_single_use,0
0,1,0,88.36979737030791,0,0,0,0.0,1,0.3487484456139762,benign_sms_normal,0
8,0,0,27.576726297790255,0,0,0,3.6033665052051362,1,0.7568807144084786,brute_force,1
0,1,0,48.89904922402948,0,0,0,0.0,0,0.3666393608726048,benign_sms_normal,0
0,1,0,58.71652430191241,1,0,0,0.0,1,0.5228284713403142,cross_session,1
1,1,0,14.68420302936449,0,0,0,0.0,0,0.5473363865479275,benign_retry_then_success,0
0,1,0,74.80461686081686,0,0,0,0.0,1,0.5916661986279161,benign_sms_normal,0
0,2,0,78.63794136771149,0,0,0,0.0,0,0.6438802124739562,replay_attempt,1
0,1,0,79.72084627101161,0,0,0,0.0,0,0.36726666308031686,benign_sms_normal,0
0,1,0,34.36120073006782,0,0,0,0.0,0,0.3472629361311905,benign_single_use,0
3,0,0,9.228894456332043,0,0,0,3.0236555789303634,0,0.40280461437498294,brute_force,1
0,1,0,50.810050132455885,0,0,0,0.0,0,0.8734399155057861,benign_sms_normal,0
4,0,0,15.258785171273516,0,0,0,3.523265796913884,0,0.4458655390045105,brute_force,1
2,1,0,14.251442719043965,0,0,0,5.1154963802655615,1,0.8761753359648299,benign_retry_then_success,0
0,1,0,59.471365154826536,0,0,0,0.0,0,0.39604788045342865,benign_single_use,0
0,1,0,26.610499718339067,1,0,0,0.0,0,0.9125589393378575,cross_session,1
0,1,0,79.1930114958052,0,0,0,0.0,1,0.43461047532459307,benign_sms_normal,0
0,2,0,50.81915195976258,0,0,0,0.0,0,0.6964944555667512,replay_attempt,1
0,1,0,50.57008086613322,1,0,0,0.0,1,0.7973729402198744,cross_session,1
0,1,0,38.08571488508086,0,0,0,0.0,1,0.6403344529355928,benign_single_use,0
1,1,0,25.014261640689487,0,0,0,0.0,0,0.6928561475230308,benign_retry_then_success,0
0,1,0,19.888321882230887,0,0,0,0.0,0,0.6653429295384774,benign_single_use,0
0,1,0,42.21588103803007,0,0,0,0.0,0,0.34625544764357635,benign_single_use,0
0,2,0,52.66667954955454,0,0,0,0.0,0,0.7524035342599913,replay_attempt,1
7,0,0,21.687562211787203,0,0,0,3.0562970850584166,1,0.5959138239904436,brute_force,1
5,0,0,14.770389046688921,0,0,0,2.367244903898554,0,0.7273395471392519,brute_force,1
0,1,0,56.13166415057553,0,0,0,0.0,1,0.3698817400237531,benign_single_use,0
0,1,0,11.34295409610434,1,0,0,0.0,0,0.7336984794172183,cross_session,1
0,1,0,46.48493332158409,0,0,0,0.0,0,0.8738662007666167,benign_single_use,0
0,1,0,59.81724663355344,1,0,0,0.0,1,0.33092257206091286,cross_session,1
1,1,0,24.30607748652281,0,0,0,0.0,0,0.8643336758113076,benign_retry_then_success,0
8,0,0,26.876723386147074,0,0,0,3.3405036645379282,1,0.7125318162892331,brute_force,1
0,2,0,54.79321412430346,0,0,0,0.0,1,0.9487385740422953,replay_attempt,1
0,1,0,38.27681826010639,0,0,0,0.0,1,0.5304837217184386,benign_sms_normal,0
2,0,0,19.44685585519739,0,0,0,10.905040917800413,1,0.5245008826858533,benign_retry_then_success,0
0,2,0,18.515567285447357,0,0,0,0.0,0,0.8061796615017702,replay_attempt,1
0,1,0,23.23581266761221,0,0,0,0.0,0,0.6938706874024001,benign_sms_normal,0
0,1,0,50.473443505805946,1,0,0,0.0,1,0.9492534017375347,cross_session,1
0,1,0,41.79212124453688,0,0,0,0.0,1,0.3368031932261387,benign_single_use,0
0,0,1,55.81452202999864,0,0,0,0.0,1,0.30323315919032934,stale_after_reissue,1
2,1,0,24.991924947124712,0,0,0,3.3183892464728917,0,0.8965017359484271,benign_retry_then_success,0
0,2,0,32.82463735536487,0,0,0,0.0,0,0.8506547987455195,replay_attempt,1
0,1,0,25.518332315692916,0,0,0,0.0,1,0.48923925173952926,replay_attempt,1
0,1,0,47.619934685973035,1,0,0,0.0,0,0.6476133351923972,cross_session,1
2,1,0,33.08197592027509,0,0,0,13.267705460428843,0,0.7159908860111059,benign_retry_then_success,0
0,1,1,59.59668745637264,0,1,0,0.0,1,0.6372344859535202,stale_after_reissue,1
0,1,0,59.01793629748144,0,0,0,0.0,1,0.7250480013458505,benign_single_use,0
0,1,0,350.6966958258314,0,0,1,0.0,1,0.38287935822506813,late_verify,1
0,1,0,76.2059329458985,0,0,0,0.0,1,0.4990779942013862,benign_sms_normal,0
0,2,0,28.0957524171922,0,0,0,0.0,1,0.6245730002770506,replay_attempt,1
0,1,0,320.4436123177851,0,0,1,0.0,1,0.7678315185566076,late_verify,1
2,0,0,12.021866484687424,0,0,0,8.540726366214113,1,0.4500284819984906,benign_retry_then_success,0
0,1,0,23.927759293484144,0,0,0,0.0,1,0.36776710451348,benign_single_use,0
1,0,0,12.707635230080989,0,0,0,0.0,1,0.3565146960019174,benign_retry_then_success,0
1,0,0,10.610813207600739,0,0,0,0.0,1,0.3251292202051512,benign_retry_then_success,0
0,1,0,59.644864823276606,0,0,0,0.0,1,0.3282794601895142,replay_attempt,1
0,1,0,81.75407803952162,0,0,0,0.0,1,0.33158032199649495,benign_sms_normal,0
0,1,0,51.06116590832773,0,0,0,0.0,1,0.38225306757682104,benign_single_use,0
0,1,0,13.566671903601865,0,0,0,0.0,0,0.6744287070831093,benign_single_use,0
10,0,0,32.930730579336426,0,0,0,3.3271737857747006,1,0.8810134254113196,brute_force,1
6,0,0,25.270995193585826,0,0,0,3.910816687439312,1,0.6194827005312917,brute_force,1
0,0,1,24.887946626496447,0,0,0,0.0,0,0.3628272646758367,stale_after_reissue,1
10,0,0,35.16935182521624,0,0,0,3.5487763734016786,1,0.9840349109400501,brute_force,1
0,1,0,13.448100789576717,0,0,0,0.0,1,0.34432993509179066,benign_single_use,0
0,1,0,36.27133430870545,0,0,0,0.0,0,0.9387141574069493,benign_single_use,0
2,1,0,28.442877369467695,0,0,0,12.607003448086202,1,0.9048957804349074,benign_retry_then_success,0
0,1,1,25.085727778622548,0,1,0,0.0,0,0.606489095973086,stale_after_reissue,1
2,0,0,21.7349988700335,0,0,0,9.48572030604906,1,0.5245138832674161,benign_retry_then_success,0
0,1,0,42.00693670766914,0,0,0,0.0,1,0.6043318227663323,benign_single_use,0
0,1,0,14.288017288699312,0,0,0,0.0,1,0.43153250532553367,replay_attempt,1
0,1,1,64.50450032045809,0,1,0,0.0,0,0.6557350403447713,stale_after_reissue,1
0,1,0,358.8673929077992,0,0,1,0.0,0,0.6345626065178817,late_verify,1
0,0,1,8.67541650858046,0,0,0,0.0,0,0.4595774405562277,stale_after_reissue,1
0,1,0,58.97629056891509,1,0,0,0.0,1,0.6283035553088705,cross_session,1
1,1,0,16.59053237601634,0,0,0,0.0,1,0.753728610766994,benign_retry_then_success,0
0,1,0,41.39443839825423,0,0,0,0.0,1,0.7465557209726514,benign_sms_normal,0
0,1,0,34.55225896105178,0,0,0,0.0,1,0.7637707160563398,benign_sms_normal,0
0,1,0,57.83228293786438,1,0,0,0.0,1,0.5596386250791684,cross_session,1
